ID,Honey,Bee,Bee Debris Solid,Bee Debris Liquid,Propolis in Solvant,Iaise Hive 1,Ralph's Hand,Beeswax ,Outside Hive,Inside Hive,Scrapper,Propolis no solvent ,Analysis Type,Location
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Asticcacaulis|s__Asticcacaulis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_diminuta,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_diminuta|t__Brevundimonas_diminuta_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter,0,0,0,0,0,0,0,0,0,1.21393,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_unclassified,0,0,0,0,0,0,0,0,0,1.21393,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Caulobacter|s__Caulobacter_vibrioides|t__Caulobacter_vibrioides_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales,0,26.80844,27.95198,0,0,0,0,0,0.70922,4.0125,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,0,26.80844,27.95198,0,0,0,0,0,0,4.0125,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella,0,26.80844,27.95198,0,0,0,0,0,0,4.0125,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae|g__Bartonella|s__Bartonella_unclassified,0,26.80844,27.95198,0,0,0,0,0,0,4.0125,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bradyrhizobiaceae|g__Bradyrhizobium|s__Bradyrhizobium_sp_DFCI_1|t__GCF_000465325,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae|g__Hyphomicrobiaceae_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,0,0,0,0,0,0,0,0,0.70922,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium,0,0,0,0,0,0,0,0,0.70922,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae|g__Mesorhizobium|s__Mesorhizobium_unclassified,0,0,0,0,0,0,0,0,0.70922,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Roseomonas|s__Roseomonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales,20.48698,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae,20.48698,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia,20.48698,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis,17.15449,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_felis|t__GCF_000012145,17.15449,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri,3.33249,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__Rickettsia|s__Rickettsia_parkeri|t__GCF_000284195,3.33249,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales,0,0,0,0,0,0,0,0,32.12856,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,0,0,0,0,0,0,0,0,32.12856,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium|s__Sphingobium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas,0,0,0,0,0,0,0,0,32.12856,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17,0,0,0,0,0,0,0,0,32.12856,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_S17|t__GCF_000211795,0,0,0,0,0,0,0,0,32.12856,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria,1.2331,0,0,0,0,0,0,0,7.58907,9.41996,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales,1.2331,0,0,0,0,0,0,0,7.58907,9.41996,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Bordetella|s__Bordetella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Burkholderia|s__Burkholderia_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname|g__Thiomonas|s__Thiomonas_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,0,0,0,0,0,0,0,0,7.48176,8.71984,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax,0,0,0,0,0,0,0,0,0.39343,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus,0,0,0,0,0,0,0,0,0.39343,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_ebreus|t__GCF_000022305,0,0,0,0,0,0,0,0,0.39343,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Alicycliphilus|s__Alicycliphilus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas,0,0,0,0,0,0,0,0,0.83295,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Comamonas|s__Comamonas_unclassified,0,0,0,0,0,0,0,0,0.83295,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans,0,0,0,0,0,0,0,0,0.52229,0.1866,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_unclassified,0,0,0,0,0,0,0,0,0.52229,0.1866,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas,0,0,0,0,0,0,0,0,0.67394,2.47376,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Polaromonas|s__Polaromonas_unclassified,0,0,0,0,0,0,0,0,0.67394,2.47376,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax,0,0,0,0,0,0,0,0,1.93986,3.11145,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_unclassified,0,0,0,0,0,0,0,0,1.93986,3.11145,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter,0,0,0,0,0,0,0,0,3.1193,2.94803,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Verminephrobacter|s__Verminephrobacter_unclassified,0,0,0,0,0,0,0,0,3.1193,2.94803,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,1.2331,0,0,0,0,0,0,0,0.10731,0.70012,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia,1.2331,0,0,0,0,0,0,0,0.10731,0.70012,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Massilia|s__Massilia_unclassified,1.2331,0,0,0,0,0,0,0,0.10731,0.70012,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_methylotrophus|t__GCF_000378225,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Methylophilales|f__Methylophilaceae|g__Methylophilus|s__Methylophilus_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria,67.43774,0,0,0,0,0,0,0,52.80064,80.11507,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales,14.07725,0,0,0,0,0,0,0,14.77272,35.06169,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,14.07725,0,0,0,0,0,0,0,14.77272,35.06169,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter,0,0,0,0,0,0,0,0,6.68551,17.23649,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae|t__GCF_000224675,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae,0,0,0,0,0,0,0,0,6.68551,17.23649,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified,0,0,0,0,0,0,0,0,6.68551,17.23649,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Erwinia|s__Erwinia_tasmaniensis|t__GCF_000026185,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia,3.47543,0,0,0,0,0,0,0,8.08721,17.82519,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli,0,0,0,0,0,0,0,0,0.75911,2.4069,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified,0,0,0,0,0,0,0,0,0.75911,2.4069,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii,0,0,0,0,0,0,0,0,7.3281,6.02173,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_hermannii|t__GCF_000248015,0,0,0,0,0,0,0,0,7.3281,6.02173,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified,3.47543,0,0,0,0,0,0,0,0,9.39657,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_agglomerans|t__Pantoea_agglomerans_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_ananatis|t__Pantoea_ananatis_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_vagans|t__GCF_000148935,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia,3.28619,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Providencia|s__Providencia_unclassified,3.28619,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica|t__GCF_000367425,0,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia,7.31563,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_marcescens,7.31563,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Serratia|s__Serratia_marcescens|t__Serratia_marcescens_unclassified,7.31563,0,0,0,0,0,0,0,0,0,0,0,Metaphlan2_Analysis,FORT GREENE
